Year,ACCESS-CM2_r3i1p1f1,ACCESS-CM2_r1i1p1f1,ACCESS-CM2_r2i1p1f1,ACCESS-ESM1-5_r7i1p1f1,ACCESS-ESM1-5_r1i1p1f1,ACCESS-ESM1-5_r3i1p1f1,ACCESS-ESM1-5_r10i1p1f1,ACCESS-ESM1-5_r2i1p1f1,ACCESS-ESM1-5_r4i1p1f1,ACCESS-ESM1-5_r5i1p1f1,ACCESS-ESM1-5_r9i1p1f1,ACCESS-ESM1-5_r6i1p1f1,ACCESS-ESM1-5_r8i1p1f1,AWI-CM-1-1-MR_r1i1p1f1,BCC-CSM2-MR_r1i1p1f1,CAMS-CSM1-0_r1i1p1f1,CAMS-CSM1-0_r2i1p1f1,CanESM5_r9i1p2f1,CanESM5_r14i1p1f1,CanESM5_r1i1p1f1,CanESM5_r24i1p2f1,CanESM5_r17i1p2f1,CanESM5_r12i1p1f1,CanESM5_r19i1p2f1,CanESM5_r6i1p2f1,CanESM5_r13i1p1f1,CanESM5_r2i1p1f1,CanESM5_r12i1p2f1,CanESM5_r22i1p2f1,CanESM5_r2i1p2f1,CanESM5_r16i1p2f1,CanESM5_r4i1p1f1,CanESM5_r15i1p1f1,CanESM5_r15i1p2f1,CanESM5_r20i1p1f1,CanESM5_r8i1p2f1,CanESM5_r11i1p2f1,CanESM5_r11i1p1f1,CanESM5_r17i1p1f1,CanESM5_r23i1p2f1,CanESM5_r3i1p2f1,CanESM5_r23i1p1f1,CanESM5_r18i1p1f1,CanESM5_r22i1p1f1,CanESM5_r14i1p2f1,CanESM5_r19i1p1f1,CanESM5_r25i1p1f1,CanESM5_r18i1p2f1,CanESM5_r7i1p1f1,CanESM5_r8i1p1f1,CanESM5_r16i1p1f1,CanESM5_r4i1p2f1,CanESM5_r10i1p2f1,CanESM5_r10i1p1f1,CanESM5_r9i1p1f1,CanESM5_r21i1p2f1,CanESM5_r5i1p2f1,CanESM5_r21i1p1f1,CanESM5_r7i1p2f1,CanESM5_r24i1p1f1,CanESM5_r20i1p2f1,CanESM5_r1i1p2f1,CanESM5_r3i1p1f1,CanESM5_r6i1p1f1,CanESM5_r5i1p1f1,CanESM5_r25i1p2f1,CanESM5_r13i1p2f1,CAS-ESM2-0_r3i1p1f1,CAS-ESM2-0_r1i1p1f1,CESM2_r4i1p1f1,CESM2_r10i1p1f1,CESM2_r11i1p1f1,CESM2-WACCM_r2i1p1f1,CESM2-WACCM_r1i1p1f1,CESM2-WACCM_r3i1p1f1,CIESM_r1i1p1f1,CMCC-CM2-SR5_r1i1p1f1,CMCC-ESM2_r1i1p1f1,CNRM-CM6-1_r4i1p1f2,CNRM-CM6-1_r5i1p1f2,CNRM-CM6-1_r6i1p1f2,CNRM-CM6-1_r2i1p1f2,CNRM-CM6-1_r3i1p1f2,CNRM-CM6-1_r1i1p1f2,CNRM-CM6-1-HR_r1i1p1f2,CNRM-ESM2-1_r4i1p1f2,CNRM-ESM2-1_r1i1p1f2,CNRM-ESM2-1_r7i1p1f2,CNRM-ESM2-1_r3i1p1f2,CNRM-ESM2-1_r8i1p1f2,CNRM-ESM2-1_r10i1p1f2,CNRM-ESM2-1_r5i1p1f2,CNRM-ESM2-1_r2i1p1f2,CNRM-ESM2-1_r9i1p1f2,EC-Earth3_r12i1p1f1,EC-Earth3_r11i1p1f1,EC-Earth3_r19i1p1f1,EC-Earth3_r6i1p1f1,EC-Earth3_r7i1p1f1,EC-Earth3_r10i1p1f1,EC-Earth3_r1i1p1f1,EC-Earth3_r15i1p1f1,EC-Earth3_r16i1p1f1,EC-Earth3_r9i1p1f1,EC-Earth3_r2i1p1f1,EC-Earth3_r18i1p1f1,EC-Earth3_r25i1p1f1,EC-Earth3_r17i1p1f1,EC-Earth3_r23i1p1f1,EC-Earth3_r22i1p1f1,EC-Earth3_r13i1p1f1,EC-Earth3_r24i1p1f1,EC-Earth3_r14i1p1f1,EC-Earth3_r4i1p1f1,EC-Earth3_r21i1p1f1,EC-Earth3-CC_r1i1p1f1,EC-Earth3-Veg_r4i1p1f1,EC-Earth3-Veg_r14i1p1f1,EC-Earth3-Veg_r2i1p1f1,EC-Earth3-Veg_r3i1p1f1,EC-Earth3-Veg_r12i1p1f1,EC-Earth3-Veg_r6i1p1f1,EC-Earth3-Veg_r1i1p1f1,EC-Earth3-Veg-LR_r2i1p1f1,EC-Earth3-Veg-LR_r1i1p1f1,EC-Earth3-Veg-LR_r3i1p1f1,FGOALS-f3-L_r1i1p1f1,FGOALS-g3_r1i1p1f1,FGOALS-g3_r2i1p1f1,FGOALS-g3_r3i1p1f1,FGOALS-g3_r4i1p1f1,FIO-ESM-2-0_r3i1p1f1,FIO-ESM-2-0_r2i1p1f1,FIO-ESM-2-0_r1i1p1f1,GFDL-CM4_r1i1p1f1,GFDL-ESM4_r1i1p1f1,GFDL-ESM4_r2i1p1f1,GFDL-ESM4_r3i1p1f1,GISS-E2-1-G_r3i1p5f1,GISS-E2-1-G_r4i1p1f2,GISS-E2-1-G_r1i1p3f1,GISS-E2-1-G_r1i1p5f1,GISS-E2-1-G_r4i1p3f1,GISS-E2-1-G_r2i1p1f2,GISS-E2-1-G_r3i1p3f1,GISS-E2-1-G_r10i1p1f2,GISS-E2-1-G_r6i1p1f2,GISS-E2-1-G_r3i1p1f2,GISS-E2-1-G_r7i1p1f2,GISS-E2-1-G_r2i1p3f1,GISS-E2-1-G_r5i1p3f1,GISS-E2-1-G_r9i1p1f2,GISS-E2-1-G_r4i1p5f1,GISS-E2-1-G_r1i1p1f2,GISS-E2-1-G_r8i1p1f2,GISS-E2-1-G_r5i1p1f2,GISS-E2-1-G_r2i1p5f1,HadGEM3-GC31-LL_r1i1p1f3,IITM-ESM_r1i1p1f1,INM-CM4-8_r1i1p1f1,INM-CM5-0_r1i1p1f1,IPSL-CM6A-LR_r1i1p1f1,IPSL-CM6A-LR_r22i1p1f1,IPSL-CM6A-LR_r14i1p1f1,IPSL-CM6A-LR_r6i1p1f1,IPSL-CM6A-LR_r25i1p1f1,IPSL-CM6A-LR_r4i1p1f1,IPSL-CM6A-LR_r11i1p1f1,IPSL-CM6A-LR_r3i1p1f1,IPSL-CM6A-LR_r2i1p1f1,IPSL-CM6A-LR_r10i1p1f1,IPSL-CM6A-LR_r5i1p1f1,KACE-1-0-G_r2i1p1f1,KACE-1-0-G_r3i1p1f1,KACE-1-0-G_r1i1p1f1,KIOST-ESM_r1i1p1f1,MIROC6_r1i1p1f1,MIROC6_r3i1p1f1,MIROC6_r2i1p1f1,MIROC-ES2L_r29i1p1f2,MIROC-ES2L_r22i1p1f2,MIROC-ES2L_r20i1p1f2,MIROC-ES2L_r2i1p1f2,MIROC-ES2L_r30i1p1f2,MIROC-ES2L_r6i1p1f2,MIROC-ES2L_r1i1p1f2,MIROC-ES2L_r24i1p1f2,MIROC-ES2L_r10i1p1f2,MIROC-ES2L_r27i1p1f2,MIROC-ES2L_r17i1p1f2,MIROC-ES2L_r13i1p1f2,MIROC-ES2L_r18i1p1f2,MIROC-ES2L_r9i1p1f2,MIROC-ES2L_r12i1p1f2,MIROC-ES2L_r26i1p1f2,MIROC-ES2L_r3i1p1f2,MIROC-ES2L_r11i1p1f2,MIROC-ES2L_r5i1p1f2,MIROC-ES2L_r15i1p1f2,MIROC-ES2L_r7i1p1f2,MIROC-ES2L_r23i1p1f2,MIROC-ES2L_r25i1p1f2,MIROC-ES2L_r8i1p1f2,MIROC-ES2L_r28i1p1f2,MIROC-ES2L_r16i1p1f2,MIROC-ES2L_r4i1p1f2,MIROC-ES2L_r21i1p1f2,MIROC-ES2L_r19i1p1f2,MIROC-ES2L_r14i1p1f2,MPI-ESM1-2-HR_r2i1p1f1,MPI-ESM1-2-HR_r1i1p1f1,MPI-ESM1-2-LR_r6i1p1f1,MPI-ESM1-2-LR_r10i1p1f1,MPI-ESM1-2-LR_r5i1p1f1,MPI-ESM1-2-LR_r7i1p1f1,MPI-ESM1-2-LR_r4i1p1f1,MPI-ESM1-2-LR_r3i1p1f1,MPI-ESM1-2-LR_r8i1p1f1,MPI-ESM1-2-LR_r1i1p1f1,MPI-ESM1-2-LR_r9i1p1f1,MPI-ESM1-2-LR_r2i1p1f1,MRI-ESM2-0_r1i1p1f1,NESM3_r2i1p1f1,NESM3_r1i1p1f1,NorESM2-LM_r1i1p1f1,NorESM2-LM_r3i1p1f1,NorESM2-LM_r2i1p1f1,NorESM2-MM_r2i1p1f1,NorESM2-MM_r1i1p1f1,TaiESM1_r1i1p1f1,UKESM1-0-LL_r18i1p1f2,UKESM1-0-LL_r16i1p1f2,UKESM1-0-LL_r12i1p1f2,UKESM1-0-LL_r4i1p1f2,UKESM1-0-LL_r17i1p1f2,UKESM1-0-LL_r3i1p1f2,UKESM1-0-LL_r8i1p1f2,UKESM1-0-LL_r13i1p1f2,UKESM1-0-LL_r19i1p1f2,UKESM1-0-LL_r1i1p1f2,UKESM1-0-LL_r10i1p1f2,UKESM1-0-LL_r2i1p1f2,UKESM1-0-LL_r9i1p1f2,UKESM1-0-LL_r11i1p1f2
1992,4.552460329224512,-1.7876183986407952,NaN,NaN,5.352521465927552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6650646768269803,2.309591470276127,NaN,3.714782409749928,NaN,1.1593644393585179,-0.459734198775304,1.5938848332492246,0.595866036254493,1.1329506899424402,0.2436565914473265,-0.455159381697932,2.083156106313792,0.12534219265624522,-1.6414421826251309,1.7970453678902953,2.319730781720451,-0.942405475374685,1.657566699026089,0.2585058767195583,1.6434846919787416,1.0941683674386973,-0.4862599473757283,-1.8140793042939636,0.9289161041197096,0.41001792468508363,2.3201936688073603,2.0489306674008096,-0.6307321166911547,2.6319978221990703,0.9438164208813702,-0.7130571328657141,NaN,-0.11753683204379813,-1.0444168992052987,0.9067921632675933,0.6050979679709643,2.636053154669061,-2.5332019414147764,2.256634478177672,0.8870000609448436,NaN,-4.316813341529664,-0.07937461279092176,0.9825974382052924,1.3090508456567431,-1.1155543758717446,1.22433086245699,2.656261624870621,0.5420783108609917,-0.6468957744122026,2.566841345921143,1.7241847831270798,NaN,-1.905143051864167,NaN,NaN,4.787782760936111,6.6080510147623155,4.925298027965484,NaN,NaN,3.2957861835321225,0.7488529011711088,1.9877036791466838,1.5248779235738366,0.9405941957505812,3.001165951245066,5.533860185708215,NaN,2.4390405255191654,5.247857725130506,3.933219796796858,NaN,5.148292915614303,4.603228184758149,NaN,NaN,4.015014975454342,4.75055411172783,4.840115005772615,NaN,2.0502679904335164,NaN,NaN,6.071858981665732,4.301393325978029,NaN,4.1513060444884005,1.6776020332038628,3.717108175407749,2.294759187238809,1.0467928694560464,NaN,NaN,NaN,NaN,4.692412872070764,NaN,NaN,4.552453896659418,NaN,3.3776444937331713,1.4125978514466255,5.5506954460239655,5.1221821514240515,4.354201950119628,NaN,NaN,4.699130816739083,5.932761787142563,NaN,NaN,4.822839837453926,2.875955282475474,NaN,2.7496612412102794,2.9724883713625396,1.5270886009262745,3.5369534540842205,3.49695199517361,3.9541351692073308,NaN,NaN,NaN,-2.771879285807669,5.73908269120727,1.8093487292591308,2.6027253212752433,2.05209201783643,0.7956778624139833,4.4015046207929,1.700161121348765,2.206122018615697,4.149526914505288,NaN,NaN,NaN,0.531867179003414,NaN,1.0723178670917206,NaN,NaN,2.045247320308113,3.1236994100410675,NaN,1.5553861888529832,3.0392361258502585,NaN,4.063304777726372,2.8388761171916057,NaN,1.6015108573663699,NaN,NaN,1.3290147071215437,1.387077066824891,3.53368710948248,3.115045675477954,0.9603428997730447,-0.09438245037620004,1.9566422721673322,2.0569450309491843,2.7154131490183384,NaN,NaN,NaN,1.8860926777773144,3.0906857683679765,NaN,NaN,NaN,NaN,NaN,3.4663948574060504,2.4759207271712325,NaN,NaN,NaN,NaN,NaN,NaN,0.8425551738871523,2.2032188926827665,NaN,NaN,NaN,NaN,NaN,NaN,-0.05317012585587115,NaN,NaN,NaN,NaN,NaN,3.6632893919953156,3.621210627475676,2.031198159759208,NaN,3.8939140181133394,2.6757723314566624,0.9192336351514503,1.495937862078415,3.444673772003368,4.044851816517925,1.9548214936984027,2.1619956329825625,2.7243663191938583,NaN,NaN,NaN,NaN,5.028178656767997,4.844542020169214,5.338080424288274,NaN,NaN,4.951675824907526,-1.7377506452356752,NaN,NaN,-2.1055307233619582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.759420282397698
1993,4.208473414339781,-1.9403347272256062,1.6620337699270962,NaN,4.997890523956646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2851261027460175,2.7205156104804997,NaN,4.625409436424556,NaN,1.2550810548724594,0.5210709662341199,1.782396418415229,1.3912745986923851,1.2123234770798075,0.6501745955946565,0.32621807793092694,2.159380157277583,0.2868703049146149,-0.7986551352533456,1.3795892498741864,2.48145543245401,-0.7424530364164207,1.9720011391340453,0.25212538549593594,1.9683295498473632,1.369377244065116,-0.1940491428626575,-1.2633592481962792,1.2542400369404199,0.6419130036905355,2.4978586104610923,2.238447715679555,-0.89471690776431,2.391481363127156,1.004450943687677,-0.6013862493156267,NaN,0.24238899619077087,-0.54258139349966,1.1333753654136103,0.7068153204328619,2.961290399463903,-1.8722993816709714,1.8425891637669787,1.1273992738060175,NaN,-3.0521564571885857,-0.26226759001051597,1.5392376872563782,1.4475345904771737,-0.6835941325623316,1.4888751068236399,2.685434556929613,0.5750950457834848,-0.0801787838092339,2.525009129825729,2.0217467000075855,NaN,-1.2075173770738281,NaN,NaN,5.207044066549976,5.7486027961719595,4.559844771069953,0.36584127029958174,1.108473581705114,3.209924492798495,0.8971006792619503,1.7984712885046839,1.1323724788293463,0.8585084647407416,2.9962397310029787,5.649550061449038,NaN,2.6094572799847997,5.116477701165744,4.084910241774544,NaN,5.3930425915569735,4.621611342566053,NaN,NaN,4.391762083752168,4.773076718379401,4.279424972877229,NaN,1.7460780124668989,NaN,NaN,6.008653975805402,3.8575216748534817,NaN,3.913721720338782,0.913837048332411,3.945232198665139,1.8174070363859478,0.966877027754262,NaN,NaN,NaN,NaN,4.315518490416257,NaN,NaN,4.469877529928243,NaN,3.047974959287655,2.135993129818459,5.53319582844731,5.440529911996702,4.1595742488896,NaN,NaN,4.82666872430591,5.71271693205268,NaN,7.873309726106952,4.636302910634014,2.8643637273259133,NaN,2.8431676479493175,3.142495337895349,1.7430400446378622,3.2510879445738703,3.6128654725811717,4.010458178782633,NaN,NaN,NaN,-1.5560841492784157,6.468833118816265,2.603745004495306,2.885526212165198,2.156122659368904,0.7293772777667074,3.9264182713636626,1.9073138075470302,2.280371280622515,4.596586668257535,NaN,NaN,NaN,1.0410830700875155,NaN,1.2440452931104091,NaN,2.964750949618328,NaN,3.008901828792445,NaN,1.6200401061875587,NaN,NaN,4.602923641614404,2.419000596465599,NaN,2.8716405420953377,NaN,NaN,1.6255587470232928,1.697438496897763,3.3819382549482446,3.238021579227692,0.10534801899201196,0.48514981761761744,2.147614279589091,2.4576420431104653,2.7108163303050437,6.782928757520842,NaN,NaN,1.7362174902370398,3.5741000831035565,NaN,NaN,NaN,NaN,NaN,4.3586646322125695,2.304352790833987,NaN,1.5026556277000693,NaN,NaN,NaN,NaN,0.9003779574229505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.513474722623513,3.8444583281834035,2.211619303540621,2.4640604930191903,4.028815506225047,3.3194850261679907,1.1318939482136987,1.519633044138437,3.138283611492397,4.61006785967167,1.6129976801288004,2.2305924543907394,2.767417902367312,NaN,NaN,NaN,NaN,5.569920160017006,4.1722672593032755,5.124115313269878,NaN,NaN,4.752568406197639,-1.6919082706478867,NaN,NaN,-1.1879556794511372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9967184274205345
1994,3.9795035279448094,-2.364138552925202,1.9445513237578071,NaN,4.106372064825906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.3233696921831717,2.606567875228176,NaN,4.811292318308006,NaN,1.4957905236155402,1.039175425392589,1.7636474551335726,1.880085196534091,1.5306068064695777,1.0650628933549344,0.6069892472500534,2.6146849122497966,0.2676934097443721,-0.6547749712678158,1.8402570071761613,2.5601037100768838,-0.7662937682908121,2.0326469298266066,0.6624914783559909,2.0666576999248507,0.9157393794459067,-0.10742570924649848,-0.7856018488028216,1.5856197289713776,0.7259688993856079,2.6404373145746485,2.1620928895296703,-1.0726137636791206,2.259200785662761,1.1483459004799699,-0.25149443809959987,NaN,0.601591110730327,-0.2592637014737099,1.562631807969247,0.7347816056021804,2.9741574185049777,-0.9245507689549808,1.804610978439847,1.5262065609351563,-3.9533710575441185,-2.544238380864574,0.03212959166514586,1.6841944285032735,1.5983484965220147,-0.5624284918181537,1.7143334333530766,2.8152624374122097,0.753769812310207,0.5660064466040271,2.360128227453262,1.8340715362507218,NaN,-0.340741543222511,NaN,NaN,4.548588496266959,4.612795758777421,4.240572750718524,0.86172875025356,0.7618713757410146,3.421628531194742,0.7115210452352037,1.9935661293993234,0.8952865298138155,0.8054576183989506,3.0131636774071513,5.267962749229958,NaN,2.147553687285104,5.197970305316851,4.100167911631347,0.9118241091006355,5.648032111221761,4.285159261220841,NaN,NaN,4.911873898918827,4.720946763790773,4.017242541921445,NaN,1.456142456531656,NaN,NaN,5.516756050846933,3.3361214972231243,NaN,4.200216758191794,-0.05758964886266483,3.6881197622351527,1.8088883333267407,0.6234178556729905,NaN,NaN,NaN,NaN,3.87819642489304,NaN,NaN,4.409148351862706,2.954871254191771,2.7879255938292133,2.847265319226786,4.973710698559553,4.953214533137578,4.18206035043866,NaN,NaN,3.7956632324843773,5.457672852815487,NaN,6.480926797337224,4.740270066804809,2.876485434337781,NaN,2.96325690309068,2.801612024894733,1.845033518956647,2.9006755768557833,3.6875846917453514,4.028156549699475,1.0458227368124011,NaN,NaN,-1.094805964796359,5.495694166292197,2.9390153297995703,3.0222787993303197,2.35831940431356,1.5049187084776665,3.682326744978371,2.2471493047835103,2.0685860717392583,5.204320241370937,NaN,NaN,2.952007228605098,2.1030759929220615,NaN,1.4358776562274504,NaN,3.0727430658437345,2.5792452950507276,2.947092113877283,NaN,1.6935777502866123,NaN,NaN,4.836973039253116,2.4133497838240587,NaN,3.9270025175955694,NaN,NaN,1.8862343865004467,2.041597791068815,3.162113001080421,3.494048334281921,-0.2991938478062048,1.0618721040548582,2.455196391074681,2.5443931087642397,2.889462429091268,6.047898068434899,NaN,NaN,1.8174398022677758,3.6116384000716706,NaN,NaN,NaN,NaN,NaN,5.284405493038237,2.473542379022599,NaN,1.743397266086168,NaN,NaN,NaN,NaN,1.0751998222319588,NaN,0.5329941581225596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1089649251369926,3.9334396564268665,2.017571414641477,2.256686969851112,4.190860637906427,3.2255004408039807,1.4712811905711989,1.3769837325933394,3.2502091513827036,4.145263949263034,2.0145174339574194,2.6426150414103384,2.128412455969925,-1.5136172493774918,NaN,NaN,NaN,5.704285029302285,4.062045266593465,4.756834835118734,NaN,NaN,4.666109976364151,-1.2597746028786578,NaN,NaN,-0.14204891354521013,NaN,1.2825955969346972,NaN,NaN,NaN,-1.7317822642570349,NaN,NaN,3.230068470437216
1995,3.8294056644664574,-1.4028183505531138,2.377906295572985,NaN,4.313036924019428,5.3145366050383505,-0.14056788342326038,-3.011451882205557,5.844742596134463,NaN,NaN,NaN,3.3227262990866926,2.48876239425771,NaN,4.390306522785491,NaN,1.6336363391976476,1.0431431192255232,1.7956898500905036,2.419908324099901,1.6160048607452662,1.516259814092678,0.8588403479830701,2.7902871330260863,0.36103526485037774,-0.9865906871513909,1.6906735189079847,2.6498778957586158,-0.6986248347416497,2.0187150284112203,1.049298465532901,2.130732939686954,0.7104469653141962,0.04413961156763573,-0.3465084404945536,1.928595606336758,1.1621488718830009,2.8689990964090133,1.9008310019204397,-0.9685524714603537,2.1617223597776922,1.3027126024093478,0.15413167732117375,NaN,1.1115769882648192,0.218151776594111,1.6920300986317296,0.7576759098562247,3.0294670388743055,0.01902903566072398,1.7606191606079493,1.5812471386850953,-2.004613380703611,-1.1329605761962922,0.12798282169194133,2.1849200989772872,1.671115356176395,-0.5264331345937153,1.9843942545973625,3.1095804543076495,0.8802962021599072,1.0448746118056151,2.0925452837928296,1.9644603468960424,-0.7545348939037123,0.23375625952831158,NaN,NaN,4.080873550760864,4.079751344175543,3.9570767495737242,0.9606181721436389,0.9908905224094825,3.4230066486377377,0.7753666196400869,2.047350228136936,0.8399842396078894,1.4620490336666454,2.7145393864928686,5.128799837939955,NaN,2.311552865574567,5.004476535869832,3.7293890822799374,1.9162804522971082,5.672457284079865,3.7772262061739266,NaN,1.4931460560736585,5.18598215415883,4.469411789129438,3.813335320637708,4.519017771333002,1.39262884191402,NaN,NaN,5.298645934924229,2.880445953492467,NaN,4.578328668864528,0.9006936115222935,3.3077773560118433,1.506448787132032,-0.20006896980112426,NaN,NaN,NaN,NaN,3.069400658738908,NaN,NaN,4.35168887805464,2.939824582537773,2.4912793308593773,3.624134352156208,4.0351729232176785,4.525053926398196,4.262305002726254,NaN,NaN,3.8829323877987485,5.26899918875831,NaN,5.82183407188884,4.15702831207569,2.9223890845528384,NaN,2.3353314183593823,2.5937763358986947,1.9347673849471287,2.8766244324528496,3.5469732594659718,4.145756622752242,1.2451223135685074,NaN,NaN,-0.7315305081561079,4.55350581161298,3.1771916610796693,3.4467978706176003,2.5858079479461473,NaN,3.493128225257859,3.0654645806758323,2.0495008433668738,5.258331460835674,NaN,NaN,2.8768336968014436,2.580136537390275,NaN,1.4686528477738965,NaN,3.160569661681543,3.292453041081437,3.2099462736380233,NaN,1.4312730455899974,3.458001452743859,NaN,4.2795324113922915,2.385092967718976,NaN,3.6976814823057964,NaN,NaN,2.501375730775313,2.3802239934867155,3.2704787750405346,3.9601869737326725,-0.24650705274159476,0.9501827157058321,2.5506227084930555,2.6143474405424882,2.901371641510698,6.015807749414971,NaN,NaN,2.033274561322944,3.30861713107412,2.307787105927004,NaN,NaN,NaN,NaN,5.465287697612817,2.3876584119871223,NaN,1.874932192095015,NaN,NaN,NaN,NaN,NaN,NaN,1.5616558936996512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.22821935903148,NaN,2.937383541207619,3.7917562559360656,1.665218003526998,1.8100319581156943,3.555873409897057,3.0024388912583895,1.7818403318254838,1.4773155772359507,2.7236580907060426,3.700143873257082,2.3108538865064174,2.7028948759151765,1.857570380176852,-1.6564604699017165,NaN,NaN,NaN,5.1174967133219855,3.9439681260910753,4.163978185202514,NaN,NaN,4.472569013504519,-1.4904302106076512,NaN,NaN,0.41371359400785296,NaN,0.5865822301139756,NaN,NaN,NaN,-0.637187165042604,NaN,NaN,2.681120727686722
1996,3.6045551255691217,-0.08354832541074084,2.973320798230179,1.1550351814089708,4.0182905976648815,5.123901045788084,0.013947041541339543,-2.8639371984323834,5.000161691245692,NaN,NaN,NaN,3.339172223567321,2.3646446179810487,NaN,4.31824007741854,NaN,1.5013933923811449,1.299555177538043,1.7588396842627088,2.746997775445149,1.718936969480223,1.8837187554434232,0.9144949992814754,2.667562406550575,0.6752242410954762,-0.8637499508572577,1.7571410688801332,2.7038706754862867,-0.6800803129640373,2.065618558487244,1.2934494235736358,2.0106721896592528,0.8789446964866634,0.6058569966311744,-0.01777321329603081,1.9254163224588736,1.4425935751423005,2.986047874548789,1.9421992796463063,-0.7218907945314837,1.9886005075388349,1.3025249612378194,0.5054638714501376,NaN,1.2548815919798488,0.7461396477031909,1.7781442394640405,0.9952882900828383,2.948774176819759,0.4648124251610147,1.5903755589024777,1.854342732135594,-0.7205755665137951,-0.08650615058735278,-0.06520065600983789,2.5734413841810406,1.4936610236723125,-0.7022459406657382,1.9978317536171728,3.2236164204269033,1.151990192828838,1.4295257427052068,1.9252855154029231,1.9047017389430152,-0.15708863517735622,0.5433971079551013,NaN,NaN,4.065701352685447,3.6268260759797672,3.902131500348168,1.4792141917043982,1.135303692655416,3.229282742918269,0.87809136572913,2.1527793104079778,0.9164730014097435,1.722003991727956,2.833931849303872,5.050201286621399,NaN,2.8826344108370265,5.325409052904285,3.6148480308987936,2.767360509589858,5.606277420753231,3.9576007693658712,NaN,0.8010464024659244,4.874429675175184,4.651037248446495,3.4070977334243975,4.512171459822135,1.0736376735521784,NaN,NaN,5.130984275173311,2.6644956257112775,NaN,4.459735258404102,1.2135301570645705,3.093016875185253,1.4096799961234632,-2.8415791312733445,NaN,-3.0318367988781323,NaN,10.071983403388684,2.865629839528689,NaN,NaN,4.288130139071215,2.7989423533032007,2.3218786631894974,3.88524800434979,3.915700027398058,4.155612082033427,4.228032928273226,NaN,NaN,4.225065111847606,4.933838935936916,NaN,5.231894514825135,3.7528789323720906,3.0487352405026904,1.5317042921280284,2.0394930209967885,2.229937044292051,2.094823388227376,2.975184566136941,3.5889202573493013,3.92580399709566,1.6997952512976788,NaN,NaN,-0.45905766149911253,4.864365601749427,2.615888701031162,3.660380585441215,2.610048056672841,NaN,3.743764432416752,2.9262190326486173,2.2624446977473776,4.571212099471274,NaN,3.952404126367873,2.5476658929812546,3.2494517650039865,NaN,1.539734279023609,NaN,2.845593295397132,3.3928660987647437,3.3388917121734165,NaN,1.6789443595186675,2.961985565115928,NaN,4.560286006726989,2.5926464923655517,-3.6501429320120633,3.816883215539418,NaN,NaN,2.5687306581317833,2.3803601432422656,3.1882623713958647,4.256194222102242,-0.4256026221532089,1.070157669037949,2.4342348456039247,2.73909715604211,2.785443584515462,6.469981067936864,NaN,NaN,2.3925319785668653,3.3929325597695272,1.7179381474046995,2.5753582987979198,0.9536332220102219,NaN,5.266764350771259,5.333439176115276,2.9165994156663024,NaN,2.1327732132678174,NaN,NaN,NaN,2.2125941501271957,2.7658673677128305,3.725475947289203,2.227240786550298,4.786929293483008,NaN,5.358741958845022,NaN,NaN,NaN,NaN,NaN,NaN,9.470544516751517,NaN,3.0849773442298445,3.8929636186952585,1.1984214761450809,1.7864646318625796,3.4476382642544876,2.997258149492343,2.1208899289364274,1.578770762361227,2.5970841362362562,3.5168306490623915,2.559417928619732,3.015645958630561,1.6965282266991706,-1.6485344810775047,NaN,NaN,NaN,4.604626826405904,3.3927369569502557,4.131069677259549,2.3118870985106788,NaN,4.364112696147364,-0.1757015818603026,NaN,NaN,0.6811505141029846,NaN,0.7141441264517878,NaN,NaN,NaN,0.5248637488478832,NaN,NaN,2.676945957430932
