Year,FIO-ESM,NorESM1-ME,BCC-CSM1-1,MRI-CGCM3,CanESM2,CESM1-CAM5,GISS-E2-H,MIROC-ESM-CHEM,MIROC-ESM,HadGEM2-ES,FGOALS-g2,ACCESS1-0,BNU-ESM,MIROC5,CMCC-CMS,HadGEM2-AO,FGOALS-s2,INMCM4,CSIRO-Mk3-6-0,GISS-E2-R,ACCESS1-3,CCSM4,CNRM-CM5,GFDL-CM3,NorESM1-M,IPSL-CM5B-LR,GFDL-ESM2M,CESM1-BGC,CMCC-CM,MPI-ESM-MR,MPI-ESM-LR,EC-EARTH,IPSL-CM5A-MR,HadGEM2-CC,IPSL-CM5A-LR,GFDL-ESM2G
2004,2.244088871013345,1.0546502728526337,3.1760474851986844,0.7771730336628366,2.7492950552930973,1.7429256966065803,3.1597909431906532,2.1679841021139006,2.1679841021139006,3.0163744087332085,1.9048353115353178,2.365384917558211,2.5446189972689552,3.2692314790617503,1.9945654285038084,2.1579278346915642,2.4284971100770583,0.9351430474175189,2.853861541026404,3.671051764771055,2.2739674862479777,2.5112688176527462,2.6049464240776996,2.8957433848957814,2.4750458369079618,2.827671757583556,2.0183663123367284,2.4111878859607305,2.3677897651524122,1.6553735673377892,2.4503228437811773,2.7916246551802235,1.0437843543358614,2.9731361019981333,1.3866490610827413,2.2071693142871425
2005,2.0594667525838144,0.9053727214651388,3.187300069019674,1.1957629624505264,2.853975237764309,1.8273255770683676,3.1215110511930755,2.1758827641967824,2.1758827641967824,2.913330234320308,1.9957818807425602,2.439028658804734,2.501149630430776,3.3620843545262664,1.9598976770078005,2.1502347042175787,2.5409245059478085,1.051552539097656,2.7359549305091964,3.5513678714087487,2.370586718478264,2.479376843554095,2.7198794149915932,2.8157505998773313,2.4641740312030302,2.9851640401420947,1.9618856839287147,2.2411852848497436,2.478367845397122,1.926808680113213,2.3805607987280757,2.387421766214044,1.1779176187148372,3.2797044489404716,1.3465396761460744,2.209056954552854
2006,1.8742365056031312,1.0150961967871936,3.0696792540241753,1.716693337255075,2.7599736662652226,2.202006656196097,3.0326438115891134,2.3228558503996926,2.3228558503996926,2.7927619783559354,1.9939219820538983,2.3197676327688015,2.4650031057959563,3.471009823696188,2.0189607377468732,2.2469960857426865,2.5916572001657463,0.991929403010132,2.7645288838396294,3.6309127761372775,2.1637157079113094,2.50565766335835,2.848148183427424,2.73327719341202,2.554092406807269,3.2268448120577715,1.9423739172136185,2.3370077418693516,2.4551417238731035,2.0940687821262878,2.285750168749764,2.3924239720627583,1.2782121859861275,3.337189995761286,1.3474365130910344,2.2139486562208033
2007,1.7030696600423305,1.1456277439336404,3.146924664208861,1.6969135302683955,2.85288121377569,2.545876680523161,3.071830272707953,2.319395471551613,2.319395471551613,2.646905006771909,1.9332757433501657,2.347648592283671,2.4802728778614984,3.7096833658321042,2.0724343708073323,2.440157798250694,2.6433625201592554,1.1782148521364293,2.677653439337706,3.7027285815219844,2.2819659662284457,2.503894877153451,3.0709917764485377,2.7266346158362036,2.485374150653054,3.3823447910557807,2.066496146356974,2.516060525311847,2.4565143894569874,2.272673435490586,2.4604416868074876,2.640516267164849,1.4008101891650602,3.47237903671531,1.3023383971830818,2.2962764930416735
2008,1.758915960493951,1.2202460232547259,3.1768995105766664,1.6866749054580703,2.9070691129922355,2.7014768194793404,3.2462188713040128,2.5820934508765427,2.5820934508765427,2.5531489346651464,2.0523038513756084,2.15651710333711,2.513263111299996,3.7735582758972956,2.136877654542941,2.4237065919650274,2.56218016849288,1.1947728810073308,2.6940005542483565,3.9633868000818633,2.353039242848177,2.5728722475755172,3.0066143208424503,2.6035959960363595,2.670007775842358,3.418660570079442,2.170533225674419,2.4699901395492407,2.53693626236145,2.4368689571017104,2.5597853593500157,2.722526813710013,1.4786099155025296,3.537202548565767,1.420443498822164,2.156605227001709
2009,1.7143492564450666,1.296653779728446,3.213839259282271,1.5128708607300294,2.9856171477750637,2.7055663293241534,3.211102518298114,2.621067206961733,2.621067206961733,2.397779327529091,2.118013477468377,2.230680206305503,2.550721911403474,3.6491451535097528,2.1271641794056513,2.4688499104142716,2.5344974435527146,1.440109559033107,2.713818045403428,3.9474154481730257,2.379358566938799,2.6205069160229826,3.0737282418078506,2.538237262803361,2.7704371126347764,3.3298435199301424,2.1816392595717407,2.410155575374503,2.6574164461885483,2.4409183318305994,2.5144772242041755,2.5694475112207407,1.527070936142081,3.6198609133601027,1.3964255933207197,2.1113832417436624
2010,1.5807096808111667,1.5991283856220668,3.2023896918672605,1.415709593309043,2.9797705113102424,2.755504296630993,3.139244945836445,2.717653832004613,2.717653832004613,2.2766128194538515,2.0756752301337413,2.2227650387393516,2.6614502676003435,3.748687445019939,2.163552616539689,2.500964702114855,2.62253250807225,1.6602339808067985,2.6550581264493185,3.8372894125852057,2.34620224029754,2.779591771140571,3.1478020235060686,2.4619263804023377,2.9299730211964405,3.285886247048876,2.1654056277446396,2.3036824049774616,2.697210283858997,2.4414400657669852,2.5042484931579057,2.299733158427363,1.5891208505907801,3.6844643690479173,1.4449785908671817,2.2192176764381677
2011,1.73601239638339,1.7775351070170997,3.140029348494893,1.369860579095484,3.044490725947521,2.528919140337607,3.167632253566962,2.813535962045685,2.813535962045685,2.3785201892236945,2.018381892665179,2.488225860892283,2.6686448356735806,3.709317956382493,2.146825470524774,2.579216016889384,2.651835222693558,1.7581992242160749,2.618481956913437,3.632558263670752,2.3217512051910996,2.7594990525939065,3.245584499619595,2.3520435111238456,2.897811335080363,3.1325548213237795,2.1726429991183704,2.2679198399702174,2.655032313134469,2.4537856061221786,2.286558318994052,2.211483304033183,1.714517026807228,3.521670415772768,1.4976176640083954,2.215586279281981
2012,1.5359731559908965,1.888663092225388,3.250167664375618,1.2670800030209397,2.986723976863689,2.468208188524775,3.0960338837999086,2.747361043502745,2.747361043502745,2.5902535245342855,2.0043356402964587,2.534609134762674,2.713094708455125,3.751642966732167,2.2417154049683337,2.637618539894009,2.815294185353237,1.965944032958598,2.343648809852134,3.5680487349298136,2.1578083632812373,2.7986093720088774,3.4827354087919082,2.3080428025739734,2.947451505508947,2.959686908207318,2.1359135864951417,2.4499460537542794,2.7169109360216157,2.458916282877369,2.377398564684319,2.15002516010959,1.7066193346161578,3.6675004400452083,1.5835496665510602,2.2572793128975186
2013,1.4218265045100114,1.9127615916889589,3.2075493198167475,1.175935139222424,2.925319807205518,2.451534890992857,3.2032984314416515,2.684932140458339,2.684932140458339,2.734103542184782,2.055065713251168,2.527447915471629,2.7228934350516454,3.6566720395996803,2.381756056001514,2.65632110711721,2.921658016360374,2.1149970835457483,2.231264663661937,3.606925978276643,2.0938904786724373,2.684473529735898,3.4814398040248222,2.4499951934183875,2.894592576034652,2.9164283194847416,2.1522584550710913,2.4053721777412007,2.6689513094860318,2.3516195729139064,2.521914978585771,2.0934278863569773,1.7081188627416455,3.7495069810484205,1.6426211635418186,2.3193988639950027
2014,1.2814447105226372,1.9992948323414628,3.101094980153693,1.4257756604768945,2.86420595330427,2.386712759722041,3.0885009080393866,2.5763412270526342,2.5763412270526342,2.770453305461544,2.0649239208373844,2.637709498130332,2.64918268664712,3.4987191442756598,2.357703661977554,2.6929705525373504,3.020754366324646,2.1643519569887033,2.199742770628767,3.4868457613787607,2.0269947768051644,2.6893101430861246,3.3587122631112893,2.5020936266935285,2.9955171807908645,2.5974981135532613,2.062277112423617,2.528934304594981,2.7533366315525343,2.4469634085704577,2.571097210465737,1.9925700700615316,1.7275622904249963,3.6556700840402843,1.669274450323086,2.360453777949988
2015,1.0930147270048542,2.043878314356758,3.03399262975473,1.4693231289709194,2.8453310215197596,2.361418450058127,3.04968960197081,2.5607919280000475,2.5607919280000475,2.7907833030683697,2.0646572713799745,2.6916650397729893,2.647050697412419,3.3620183523545086,2.273344992629305,2.701703412537012,3.1469092917024466,2.1540465766014485,2.31174919227357,3.582203634381956,1.9853107324857926,2.585129041306935,3.366814475165816,2.4747203350095366,3.1514421811911153,2.335743041473414,2.092773207153845,2.4623010884049696,2.6856661877918513,2.53685193406374,2.483217681290405,1.916548023222968,1.6790646208981803,3.4790193430714567,1.656979017852439,2.255985137720892
2016,1.155890795921685,2.0844789062555877,2.916097025054018,1.438503377934063,2.823925936201623,2.3306634783310964,2.9527894064962874,2.6763293966705315,2.6763293966705315,2.7331172332034,2.0970342311994914,2.737709018355447,2.6432188738495292,3.303944598671421,2.17833207628007,2.6682398051731133,3.184710878290552,1.9465783185226377,2.3037710489636423,3.5472932631230534,2.078800214391082,2.516456584206595,3.251170416666809,2.5645959011852324,3.084753345899162,2.3767811682504436,2.165824165505233,2.4440408941832708,2.629844127394042,2.6064481744347474,2.3819707529059078,1.8327213332893497,1.7750513400287766,3.33712205627851,1.658014901836447,2.14978205231181
2017,1.1375811573727768,2.1013713092599025,2.9227147666354667,1.6452489148144185,2.8292308913808966,2.327078087591758,2.911896100061044,2.6829889421266655,2.6829889421266655,2.6918985636487403,2.060610153989309,2.7726482349941315,2.616631304824579,3.2564953620495043,2.171855456776405,2.5865169407724973,3.1192123820454247,1.794615604862165,2.3327852572604324,3.3969575002285204,2.160333731540685,2.409367737188752,3.164413874170607,2.5658237222713045,3.2481652913049226,2.37914988521303,2.316283693134779,2.3603878800467513,2.6539598144172896,2.5663520321481337,2.3166323690213924,1.987502629381682,1.8854015445569952,3.249571906723697,1.6831503258232465,2.1254763138324217
2018,1.0593844184641572,1.9297026945540519,2.9374758059238384,1.8524339365741236,2.8275926408986174,2.3631118107992104,2.8511938801364916,2.7922142526065286,2.7922142526065286,2.6973553172704525,2.126725826117059,2.8964852947468227,2.6042920191214556,3.2311638191808627,2.1352993527037487,2.5305638829161943,3.0878142270102455,1.7791463368519531,2.1710490182670545,3.209394232398686,2.2525861561208793,2.3904427106061275,3.2466273012348617,2.491506061588342,3.3095162204321986,2.2812436936411937,2.215275513416411,2.405346416805324,2.647727643401687,2.5390951483988577,2.3542892040464833,2.2350247314694385,2.082694699569387,3.2788478286697185,1.69678818115518,2.2110532088128507
2019,1.1042159739879294,1.7869315055479356,2.6506676690843647,1.7575555815066102,2.777149053988163,2.48404197886474,2.8289531457567687,2.8748195344723904,2.8748195344723904,2.664181366601589,2.2094606602459184,2.8548542633298353,2.592526649563149,3.1035372660310006,2.211049257930504,2.5257009204371093,3.1651953526798335,1.5665330600080862,1.9221702108504182,3.0719978460225317,2.3682145335582594,2.249555171534075,3.1687457312048495,2.521842452066226,3.3324601547864674,2.1665253727907787,2.1572214840150337,2.4384825523284843,2.65644313183669,2.5435141602769815,2.1800678634774027,2.1573234720011585,2.133311327795998,3.1741401334927115,1.8226086395776562,2.2590499481675463
2020,1.0779600988049143,1.9608849701016136,2.5999109182523212,1.774891890732035,2.735515687406404,2.4801148818926766,2.715234713132004,2.850086488878067,2.850086488878067,2.647259469625713,2.2727355610242004,2.9904604701651554,2.601414787206137,2.950962977816732,2.305412647283637,2.45597743126262,3.0731281643032604,1.4882631516964298,1.8907222960681533,2.951142130695963,2.399466854928296,2.0969537152158,3.200179374306242,2.565115581393037,3.454388876842058,2.3244737601832393,2.317709911480878,2.372081197720926,2.7398542194242057,2.621902383461623,2.1265709557676002,1.8923398940012661,2.1545774391379253,3.186290230612822,1.8033889342529605,2.2802815383268813
2021,0.9315861167182814,2.060288901306949,2.5738175526351297,2.0494057799002583,2.6554853004610157,2.554666323997926,2.7698834625424067,2.9009349289398685,2.9009349289398685,2.591639235786791,2.344377136618044,2.9898288278317517,2.581081480563379,2.840358353021499,2.2941211772739476,2.429043727701841,3.0612506571773634,1.689370457559175,1.7952767005888142,2.86376880133954,2.3972095291121733,1.9377896501657275,3.2146620377608346,2.675618514333696,3.478729297119754,2.234499348035445,2.4274097041861555,2.3628973482107076,2.709293128070057,2.624299257174555,2.2365250247218507,1.9020712633764494,2.2726799305477816,3.1550707524183927,1.7734746594033746,2.2779921115505593
2022,0.762628541802154,2.1521185316435427,2.625184060800611,2.4547166348410165,2.637413532126915,2.7578426138160372,2.7454124669101185,2.8918107716877453,2.8918107716877453,2.626932376151383,2.4924315500102567,2.894675994077089,2.574493612636506,2.890614288222948,2.4357160567565077,2.3931042127692277,2.946907117350956,1.952031586850954,1.6927137462482043,2.5775842147212775,2.480696982822135,1.9797961144626863,3.1926882016672167,2.7697864345503795,3.468795299664011,2.155319047645654,2.5711833826973947,2.388782683416676,2.75016806949148,2.6202872804644186,2.208022225968956,1.880728721951776,2.247350615827305,3.303254846832869,1.83120428311882,2.1867564907280177
2023,0.5503039022793833,2.1992488292600467,2.611106598657908,2.961809822219672,2.668486807159642,2.8153532222436874,2.785905989314954,2.9349812029088236,2.9349812029088236,2.6407727489946677,2.6179883549199823,2.7054279139050985,2.569551867370699,2.902905544193919,2.496679521278849,2.414081202315043,2.817622272041312,2.1988161384397436,1.6914481006062427,2.37634281204856,2.574857682233246,1.8957866316858345,3.0988586294607887,2.839880054756626,3.584712220175516,2.2292019265018577,2.705191649064869,2.339709648958095,2.756352522917349,2.697116042454613,2.2525591759260912,1.9034870825994452,2.236693310000205,3.368842420946932,1.9117543888262813,2.0135353168280643
